Candidate_id,Candidate_Entity_ID,General_Party_ID,Election_Type,Office_Sought,Broad_Sector,Incumbency_Status,Election_Year,Industry_Spending_Totals,Status_of_Candidate,Status_of_Candidate,Candidate,Election_Status,General_Party,Election_Type,Office_Sought,Incumbency_Status,Broad_Sector
4867,6413649,1,1,633,2,1,2000,1550,2,Lost,"GORDON, BARRY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 044,Open,Construction
12328,6451575,1,1,680,2,1,2004,1550,2,Lost,"LEMPERT, TED",Lost-Primary,Democratic,Standard,SENATE DISTRICT 011,Open,Construction
12370,13008597,2,1,622,2,1,2004,1550,2,Lost,"ZIMMERMAN, MIKE",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 033,Open,Construction
21983,2451821,1,1,9175,2,1,2010,1550,2,Lost,"LIEU, TED W",Lost-Primary,Democratic,Standard,ATTORNEY GENERAL,Open,Construction
22029,6686179,2,1,618,8,1,2010,1550,2,Lost,"WHALEN, BOB",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 029,Open,Health
22040,379481,2,1,648,6,1,2010,1550,2,Lost,"CALAYCAY, COREY L",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 059,Open,"Finance, Insurance & Real Estate"
49674,6654907,2,1,606,6,3,1998,1550,2,Lost,"SMART, JAY",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 017,Challenger,"Finance, Insurance & Real Estate"
60500,160620,1,1,688,2,1,2008,1550,2,Lost,"JACKSON, HANNAH-BETH",Lost-General,Democratic,Standard,SENATE DISTRICT 019,Open,Construction
61675,13008561,1,1,615,6,1,2008,1550,2,Lost,"EISENHUT, JOHN",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 026,Open,"Finance, Insurance & Real Estate"
66943,6686266,2,1,642,2,1,2010,1550,2,Lost,"MINTZ, NATHAN",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 053,Open,Construction
140966,17657716,2,1,15009,6,3,2012,1550,2,Lost,"BACIGALUPI, DEBORAH (DEBBIE)",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 014,Challenger,"Finance, Insurance & Real Estate"
143601,18912314,1,3,634,8,1,2013,1550,2,Lost,"CARROLL, DAMIAN",Lost-Top Two Primary,Democratic,Special,ASSEMBLY DISTRICT 045,Open,Health
160682,19890249,1,1,15028,6,1,2010,1550,2,Lost,"NEWELL, FELTON",Lost-Primary,Democratic,Standard,US HOUSE DISTRICT CA 033,Open,"Finance, Insurance & Real Estate"
238355,23451905,1,1,604,8,1,2018,1550,2,Lost,"PARDUE-OKIMOTO, ROCHELLE",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 015,Open,Health
15229,13008744,1,1,646,6,1,2006,1542,2,Lost,"MCFADDEN, BRADLEY J",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 057,Open,"Finance, Insurance & Real Estate"
221644,43514829,1,3,15029,6,1,2017,1533,2,Lost,"MEZA, RAYMOND",Lost-Primary,Democratic,Special,US HOUSE DISTRICT CA 034,Open,"Finance, Insurance & Real Estate"
72752,230634,2,1,610,2,1,2012,1525,2,Lost,"MOBLEY JR, JACK M",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 021,Open,Construction
223767,26457,2,1,9169,4,1,2018,1525,2,Lost,"ALLEN, TRAVIS",Lost-Top Two Primary,Republican,Standard,GOVERNOR,Open,Defense
247045,44932453,1,1,14996,6,3,2018,1525,2,Lost,"DENNEY, AUDREY",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 001,Challenger,"Finance, Insurance & Real Estate"
49672,2583206,2,1,618,8,1,1998,1510,2,Lost,"MAZE, BILL",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 029,Open,Health
651,13010709,1,1,9172,6,1,2002,1500,2,Lost,"WINSLOW, BILL",Lost-Primary,Democratic,Standard,INSURANCE COMMISSIONER,Open,"Finance, Insurance & Real Estate"
4825,6616981,2,1,670,6,1,2000,1500,2,Lost,"ANDREWS, MARY",Lost-Primary,Republican,Standard,SENATE DISTRICT 001,Open,"Finance, Insurance & Real Estate"
4832,6617024,2,1,655,5,1,2000,1500,2,Lost,"BENNETT, JEFFREY P",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 066,Open,Energy & Natural Resources
4845,13008891,1,1,668,5,1,2000,1500,2,Lost,"CRENSHAW, DWAYNE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,Energy & Natural Resources
4908,1262073,1,1,633,6,1,2000,1500,2,Lost,"PETERSON-MORE, DIANA",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 044,Open,"Finance, Insurance & Real Estate"
4939,6617510,2,1,663,5,1,2000,1500,2,Lost,"WEAVER, C MASON",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 074,Open,Energy & Natural Resources
12130,6451733,1,1,679,5,1,1998,1500,2,Lost,"SWEENEY, MICHAEL",Lost-Primary,Democratic,Standard,SENATE DISTRICT 010,Open,Energy & Natural Resources
12178,6654882,2,1,591,5,1,1998,1500,2,Lost,"BRANDWOOD, ART",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 002,Open,Energy & Natural Resources
12179,13008764,2,1,649,5,1,1998,1500,2,Lost,"RADLOVIC, MICHAEL M (MIKE)",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 060,Open,Energy & Natural Resources
12227,6413599,1,1,10135,8,1,1998,1500,2,Lost,"FERNANDEZ, JOSE",Lost-Primary,Democratic,Standard,BOARD OF EDUCATION DISTRICT 004,Open,Health
12246,6617436,2,1,667,6,1,1998,1500,2,Lost,"SHELBY, MYKE (NEW YORK MYKE)",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 078,Open,"Finance, Insurance & Real Estate"
12262,6452064,1,1,651,5,1,1998,1500,2,Lost,"MARTINEZ, ALBERT R",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 062,Open,Energy & Natural Resources
12319,6452294,1,1,609,8,1,2004,1500,2,Lost,"HAYASHI, DENNIS",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 020,Open,Health
12344,6452407,1,1,609,5,1,2004,1500,2,Lost,"PICO, TOM",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 020,Open,Energy & Natural Resources
15188,13008696,1,1,638,8,1,2006,1500,2,Lost,"ARGUELLO, DANIEL R",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 049,Open,Health
15192,6667249,2,1,627,5,1,2006,1500,2,Lost,"BARRIENTOS, MARY",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 038,Open,Energy & Natural Resources
15251,13008800,2,1,654,8,1,2006,1500,2,Lost,"SALAS, BRENDA",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 065,Open,Health
18339,13008563,1,1,616,2,1,2008,1500,2,Lost,"REILLY, EMILY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 027,Open,Construction
19213,6489769,1,1,694,5,1,2008,1500,2,Lost,"DEAR, DONALD L (DON)",Lost-Primary,Democratic,Standard,SENATE DISTRICT 025,Open,Energy & Natural Resources
21984,13008605,1,1,9175,2,1,2010,1500,2,Lost,"NAVA, PEDRO",Lost-Primary,Democratic,Standard,ATTORNEY GENERAL,Open,Construction
22007,6686032,2,1,9173,2,1,2010,1500,2,Lost,"LEVITT, SCOTT L",Lost-Primary,Republican,Standard,LIEUTENANT GOVERNOR,Open,Construction
22058,6686372,2,1,666,5,1,2010,1500,2,Lost,"WELLS, BILL",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 077,Open,Energy & Natural Resources
25866,11022771,1,1,614,6,3,2012,1500,2,Lost,"MCHUGH, PETE (PRIMO)",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 025,Challenger,"Finance, Insurance & Real Estate"
25910,13008709,1,1,652,8,1,2012,1500,2,Lost,"MARTINEZ, DIANE JANET",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 063,Open,Health
25942,11023102,3,1,600,5,1,2012,1500,2,Lost,"AUGUSTINE, LEN",Lost-Top Two Primary,Third-Party,Standard,ASSEMBLY DISTRICT 011,Open,Energy & Natural Resources
35466,12996617,3,1,9169,2,1,2003,1500,2,Lost,"CAMEJO, PETER MIGUEL",Lost-General,Third-Party,Standard,GOVERNOR,Open,Construction
49692,6413660,1,1,599,5,1,1998,1500,2,Lost,"GRAVERT, DEBRA",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 010,Open,Energy & Natural Resources
49840,6655620,2,1,638,6,3,2004,1500,2,Lost,"NEEDS, SANDRA L",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 049,Challenger,"Finance, Insurance & Real Estate"
55047,6566757,2,1,9175,4,1,2006,1500,2,Lost,"POOCHIGIAN, CHARLES S",Lost-General,Republican,Standard,ATTORNEY GENERAL,Open,Defense
61686,6675684,2,1,624,8,3,2008,1500,2,Lost,"GANDRUD, GREGORY",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 035,Challenger,Health
66930,6686167,2,1,617,2,1,2010,1500,2,Lost,"BERNOSKY, ROBERT",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 028,Open,Construction
72766,11022780,1,1,627,5,1,2012,1500,2,Lost,"HEADINGTON, EDWARD",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 038,Open,Energy & Natural Resources
82848,622640,1,1,668,4,2,2002,1500,1,Won,"VARGAS, JUAN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 079,Incumbent,Defense
82872,6398659,1,1,642,4,2,2002,1500,1,Won,"NAKANO, GEORGE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 053,Incumbent,Defense
82908,2020170,1,1,689,4,2,2002,1500,1,Won,"ALARCON, RICHARD",Won-General,Democratic,Standard,SENATE DISTRICT 020,Incumbent,Defense
82925,13008479,2,1,599,4,1,2002,1500,1,Won,"NAKANISHI, ALAN",Won-General,Republican,Standard,ASSEMBLY DISTRICT 010,Open,Defense
86212,1418483,1,1,676,4,3,2000,1500,1,Won,"TORLAKSON, TOM",Won-General,Democratic,Standard,SENATE DISTRICT 007,Challenger,Defense
86221,2471345,2,1,663,5,1,2000,1500,1,Won,"WYLAND, MARK",Won-General,Republican,Standard,ASSEMBLY DISTRICT 074,Open,Energy & Natural Resources
103493,6654580,2,1,613,4,2,1998,1500,1,Won,"CUNNEEN, JIM",Won-General,Republican,Standard,ASSEMBLY DISTRICT 024,Incumbent,Defense
103527,13010147,2,1,10133,4,2,1998,1500,1,Won,"ANDAL, DEAN F",Won-General,Republican,Standard,BOARD OF EDUCATION DISTRICT 002,Incumbent,Defense
103530,6451716,1,1,691,4,2,1998,1500,1,Won,"POLANCO, RICHARD G",Won-General,Democratic,Standard,SENATE DISTRICT 022,Incumbent,Defense
103555,1861028,1,1,668,4,2,1998,1500,1,Won,"DUCHENY, DENISE MORENO",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 079,Incumbent,Defense
103587,2569959,1,1,640,2,2,1998,1500,1,Won,"VINCENT, EDWARD",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 051,Incumbent,Construction
109369,196278,1,1,628,2,2,2004,1500,1,Won,"MONTANEZ, CINDY",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 039,Incumbent,Construction
111018,13008658,1,1,632,4,1,2006,1500,1,Won,"KREKORIAN, PAUL",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 043,Open,Defense
116980,363200,1,1,646,2,2,2008,1500,1,Won,"HERNANDEZ, EDWARD P",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 057,Incumbent,Construction
135194,13008872,2,1,665,2,1,2012,1500,1,Won,"CHAVEZ, ROCKY G",Won-General,Republican,Standard,ASSEMBLY DISTRICT 076,Open,Construction
140970,17657720,2,1,15011,5,3,2012,1500,2,Lost,"GARCIA, MARK",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 016,Challenger,Energy & Natural Resources
143355,17662225,2,3,15031,5,1,2011,1500,2,Lost,"GIN, MIKE",Lost-Top Two Primary,Republican,Special,US HOUSE DISTRICT CA 036,Open,Energy & Natural Resources
160960,19889853,2,1,15013,2,3,2010,1500,2,Lost,"BERRYHILL SR, MICHAEL CLARE",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 018,Challenger,Construction
161046,17657405,2,1,15046,4,3,2010,1500,2,Lost,"POPADITCH, NICK",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 051,Challenger,Defense
167932,23420887,3,1,9171,8,1,2014,1500,2,Lost,"SCHNUR, DANIEL C",Lost-Top Two Primary,Third-Party,Standard,SECRETARY OF STATE,Open,Health
168009,17657366,2,1,15007,6,3,2014,1500,2,Lost,"DENNIS, JOHN",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 012,Challenger,"Finance, Insurance & Real Estate"
168060,13008615,2,1,15020,4,1,2014,1500,1,Won,"KNIGHT, STEVE",Won-General,Republican,Standard,US HOUSE DISTRICT CA 025,Open,Defense
168289,241204,1,1,605,5,1,2014,1500,2,Lost,"ARNERICH, NEWELL",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 016,Open,Energy & Natural Resources
168321,23421211,2,1,615,2,1,2014,1500,1,Won,"MATHIS, DEVON",Won-General,Republican,Standard,ASSEMBLY DISTRICT 026,Open,Construction
168339,23421225,2,1,622,8,1,2014,1500,2,Lost,"BISHOP, ART",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 033,Open,Health
168351,13008613,1,1,625,2,2,2014,1500,2,Lost,"FOX, STEVE",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 036,Incumbent,Construction
168356,1801952,1,1,626,2,2,2014,1500,1,Won,"WILLIAMS, DAS",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 037,Incumbent,Construction
168390,18912284,1,1,641,2,2,2014,1500,1,Won,"RODRIGUEZ, FREDDIE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 052,Incumbent,Construction
168400,23421283,2,1,644,5,1,2014,1500,2,Lost,"CHEN, PHILLIP",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 055,Open,Energy & Natural Resources
168414,23421294,1,1,651,2,1,2014,1500,2,Lost,"GRAY, GLORIA",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 062,Open,Construction
168449,23421325,1,1,663,8,1,2014,1500,2,Lost,"ALI, ANILA",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 074,Open,Health
168452,15203503,2,1,663,8,1,2014,1500,1,Won,"HARPER, MATT",Won-General,Republican,Standard,ASSEMBLY DISTRICT 074,Open,Health
185873,25136613,4,1,18899,8,1,2014,1500,1,Won,"FLORES, DANIEL A",Won-General,Nonpartisan,Standard,SUPERIOR COURT DISTRICT SAN FRANCISCO COUNTY-020,Open,Health
191148,31972500,4,1,19141,8,1,2014,1500,2,Lost,"KIM, HELEN",Lost-Top Two Primary,Nonpartisan,Standard,SUPERIOR COURT DISTRICT LOS ANGELES COUNTY-076,Open,Health
191232,31972584,4,1,19074,8,1,2012,1500,2,Lost,"SCHONBRUN, MATT",Lost-Top Two Primary,Nonpartisan,Standard,SUPERIOR COURT DISTRICT LOS ANGELES COUNTY-065,Open,Health
202150,16191597,1,1,15005,5,3,2016,1500,2,Lost,"EGGMAN, MICHAEL R",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 010,Challenger,Energy & Natural Resources
202178,39707227,2,1,15015,2,1,2016,1500,2,Lost,"LUCIUS, CASEY",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 020,Open,Construction
202379,39707366,1,1,592,5,3,2016,1500,2,Lost,"RITCHIE, EDWARD",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 003,Challenger,Energy & Natural Resources
202452,2495983,1,1,614,2,2,2016,1500,1,Won,"CHU, KANSEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 025,Incumbent,Construction
202482,39707427,1,1,624,2,1,2016,1500,2,Lost,"ORTIZ-LEGG, DAWN",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 035,Open,Construction
221650,41680302,3,3,15029,6,1,2017,1500,2,Lost,"MEJIA, KENNETH",Lost-Primary,Third-Party,Special,US HOUSE DISTRICT CA 034,Open,"Finance, Insurance & Real Estate"
238307,44493565,1,1,9484,5,1,2018,1500,2,Lost,"PAK, BEN",Lost-Top Two Primary,Democratic,Standard,EQUALIZATION BOARD DISTRICT 003,Open,Energy & Natural Resources
238351,44493609,1,1,604,2,1,2018,1500,2,Lost,"BARTLETT, BEN",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 015,Open,Construction
238388,2495983,1,1,614,2,2,2018,1500,1,Won,"CHU, KANSEN",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 025,Incumbent,Construction
238392,161609,1,1,616,2,2,2018,1500,1,Won,"KALRU, ASHU",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 027,Incumbent,Construction
238440,32868144,1,1,628,2,1,2018,1500,2,Lost,"SANCHEZ, ANTONIO",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 039,Open,Construction
238499,770807,1,1,648,2,2,2018,1500,1,Won,"JONES-SAWYER, REGGIE",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 059,Incumbent,Construction
238531,39707505,1,1,667,4,2,2018,1500,1,Won,"GLORIA, TODD",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 078,Incumbent,Defense
247020,44932434,2,1,629,8,1,2018,1500,2,Lost,"NICKEL, HENRY GOMEZ",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 040,Open,Health
247075,44932477,2,1,15011,4,3,2018,1500,2,Lost,"HENG, ELIZABETH",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 016,Challenger,Defense
247142,13008872,2,1,15044,5,1,2018,1500,2,Lost,"CHAVEZ, ROCKY G",Lost-Top Two Primary,Republican,Standard,US HOUSE DISTRICT CA 049,Open,Energy & Natural Resources
248028,45029285,2,2,698,5,1,2018,1500,2,Lost,"WHITAKER, BRUCE",Lost-General,Republican,Recall,SENATE DISTRICT 029,Open,Energy & Natural Resources
15229,13008744,1,1,646,8,1,2006,1491,2,Lost,"MCFADDEN, BRADLEY J",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 057,Open,Health
202399,210819,2,1,595,4,1,2016,1490,2,Lost,"PUGNO, ANDREW (ANDY)",Lost-Top Two Primary,Republican,Standard,ASSEMBLY DISTRICT 006,Open,Defense
130829,789209,1,1,606,2,2,2012,1475,1,Won,"AMMIANO, TOM",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 017,Incumbent,Construction
227033,39707281,2,1,15038,2,3,2018,1475,2,Lost,"NAVARRO, OMAR",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 043,Challenger,Construction
202160,27742780,2,1,15008,6,3,2016,1471,2,Lost,"CARO, SUE",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 013,Challenger,"Finance, Insurance & Real Estate"
202488,780851,1,1,625,6,3,2016,1467,2,Lost,"PARKER, DARREN W",Lost-Top Two Primary,Democratic,Standard,ASSEMBLY DISTRICT 036,Challenger,"Finance, Insurance & Real Estate"
238529,43686830,1,1,665,6,1,2018,1453,2,Lost,"WARREN, ELIZABETH",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 076,Open,"Finance, Insurance & Real Estate"
2608,13008492,1,1,602,2,1,2002,1450,2,Lost,"BRITT, HARRY",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 013,Open,Construction
12094,6451599,1,1,695,8,1,1998,1450,2,Lost,"ARCHIE-HUDSON, MARGUERITE",Lost-Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Health
21943,13008538,1,1,610,2,1,2010,1450,2,Lost,"KISHIMOTO, YORIKO",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 021,Open,Construction
30078,2260150,2,1,611,2,1,2002,1450,2,Lost,"KAWCZYNSKI, STAN",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 022,Open,Construction
55059,13008570,2,1,617,6,1,2006,1450,2,Lost,"VELAZQUEZ, IGNACIO",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 028,Open,"Finance, Insurance & Real Estate"
56589,13008654,2,1,631,6,1,2006,1450,2,Lost,"SION, STEVEN MARK",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 042,Open,"Finance, Insurance & Real Estate"
103764,6452433,1,1,665,5,1,2004,1450,1,Won,"SALDANA, LORI R",Won-General,Democratic,Standard,ASSEMBLY DISTRICT 076,Open,Energy & Natural Resources
137839,13009828,4,1,11502,2,2,2002,1450,1,Won,"WERDEGAR, KATHRYN M",Won-Retention,Nonpartisan,Standard,SUPREME COURT-WERDEGAR SEAT,Incumbent,Construction
142208,23420925,2,1,15414,2,3,2012,1450,2,Lost,"EMKEN, ELIZABETH",Lost-General,Republican,Standard,US SENATE DISTRICT CA SW-CLASS I,Challenger,Construction
168213,191236,1,1,695,2,1,2014,1450,2,Lost,"HOWORTH, AMY",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 026,Open,Construction
191280,13690154,4,1,19066,6,1,2012,1450,2,Lost,"HOFFMAN, JOSEPH",Lost-General,Nonpartisan,Standard,SUPERIOR COURT DISTRICT EL DORADO COUNTY-007,Open,"Finance, Insurance & Real Estate"
223780,44000542,2,1,9171,8,3,2018,1450,2,Lost,"MEUSER, MARK",Lost-General,Republican,Standard,SECRETARY OF STATE,Challenger,Health
238512,44493770,1,1,657,6,3,2018,1450,2,Lost,"DUMAN, MICHELLE",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 068,Challenger,"Finance, Insurance & Real Estate"
247044,13008750,2,1,701,6,1,2018,1450,2,Lost,"TOPALIAN, H RITA",Lost-General,Republican,Standard,SENATE DISTRICT 032,Open,"Finance, Insurance & Real Estate"
30166,13008713,2,1,642,8,3,2002,1425,2,Lost,"WILSON, LINDA P",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 053,Challenger,Health
221647,26555159,1,3,15029,4,1,2017,1415,2,Lost,"VAN HOUTEN, TRACY",Lost-Primary,Democratic,Special,US HOUSE DISTRICT CA 034,Open,Defense
55036,13008624,1,1,626,5,3,2006,1403,2,Lost,"MASRY, FERIAL",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 037,Challenger,Energy & Natural Resources
36558,6413928,1,1,706,8,1,2000,1400,2,Lost,"SANDERS, SEDALIA L",Lost-General,Democratic,Standard,SENATE DISTRICT 037,Open,Health
49703,13008408,1,1,591,8,1,1998,1400,2,Lost,"SULLIVAN, FRANCIE L",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 002,Open,Health
60513,6673813,2,1,642,8,3,2008,1400,2,Lost,"VIDAL, THOMAS H",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 053,Challenger,Health
72809,13008608,2,1,688,4,1,2012,1400,2,Lost,"STOKER, MIKE",Lost-General,Republican,Standard,SENATE DISTRICT 019,Open,Defense
168383,11023306,2,1,637,8,3,2014,1400,2,Lost,"GARDNER, JOE M",Lost-General,Republican,Standard,ASSEMBLY DISTRICT 048,Challenger,Health
191126,31972478,4,1,19141,8,1,2014,1400,1,Won,"ESTRADA, ALISON MATSUMOTO",Won-Top Two Primary,Nonpartisan,Standard,SUPERIOR COURT DISTRICT LOS ANGELES COUNTY-076,Open,Health
202349,39707340,1,1,694,6,1,2016,1400,2,Lost,"CHAHINIAN, CHRIS",Lost-Top Two Primary,Democratic,Standard,SENATE DISTRICT 025,Open,"Finance, Insurance & Real Estate"
227324,44044448,1,1,15043,2,3,2018,1400,2,Lost,"OATMAN, LAURA",Lost-Top Two Primary,Democratic,Standard,US HOUSE DISTRICT CA 048,Challenger,Construction
238347,44493605,1,1,683,8,3,2018,1400,1,Won,"HURTADO, MELISSA",Won-General,Democratic,Standard,SENATE DISTRICT 014,Challenger,Health
4892,13008512,2,1,606,6,1,2000,1399,2,Lost,"MACHADO, GERARD (GERRY)",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 017,Open,"Finance, Insurance & Real Estate"
227033,39707281,2,1,15038,5,3,2018,1380,2,Lost,"NAVARRO, OMAR",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 043,Challenger,Energy & Natural Resources
4931,13008627,2,1,627,2,1,2000,1375,2,Lost,"WALKER, NORM",Lost-Primary,Republican,Standard,ASSEMBLY DISTRICT 038,Open,Construction
202289,39707300,1,1,15044,2,3,2016,1375,2,Lost,"APPLEGATE, DOUG LOREN",Lost-General,Democratic,Standard,US HOUSE DISTRICT CA 049,Challenger,Construction
103660,433187,1,1,10135,2,1,1998,1360,1,Won,"CHIANG, JOHN",Won-General,Democratic,Standard,BOARD OF EDUCATION DISTRICT 004,Open,Construction
614,13008882,1,1,667,6,1,2002,1355,2,Lost,"MCINTOSH, KATHLEEN",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 078,Open,"Finance, Insurance & Real Estate"
161481,19704818,2,1,15010,4,3,2010,1353,2,Lost,"KIRKLAND, SCOTT",Lost-General,Republican,Standard,US HOUSE DISTRICT CA 015,Challenger,Defense
2576,2247245,1,1,9171,2,1,2002,1350,2,Lost,"EU, MARCH FONG",Lost-Primary,Democratic,Standard,SECRETARY OF STATE,Open,Construction
2583,6398612,1,1,590,2,1,2002,1350,2,Lost,"ROBEY, ED",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 001,Open,Construction
4845,13008891,1,1,668,6,1,2000,1350,2,Lost,"CRENSHAW, DWAYNE",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 079,Open,"Finance, Insurance & Real Estate"
21959,13008702,1,1,639,5,1,2010,1350,2,Lost,"AVALOS, CARMEN",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 050,Open,Energy & Natural Resources
21963,6503435,1,1,642,8,1,2010,1350,2,Lost,"KARNO, NICK J",Lost-Primary,Democratic,Standard,ASSEMBLY DISTRICT 053,Open,Health
30063,6379534,1,1,615,2,1,2002,1350,2,Lost,"HALLINAN, TOM",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 026,Open,Construction
49602,6451698,1,1,604,6,3,1998,1350,2,Lost,"BRYDON, CHARLES W",Lost-General,Democratic,Standard,ASSEMBLY DISTRICT 015,Challenger,"Finance, Insurance & Real Estate"
